symbol,mpid,firm_name,add_count,cancel_count,execute_count,trade_count,total_shares_added,total_shares_executed,total_shares_traded,first_seen_timestamp,last_seen_timestamp,add_to_execute_count,add_to_execute_avg_ns,add_to_execute_min_ns,add_to_execute_max_ns,add_to_cancel_count,add_to_cancel_avg_ns,add_to_cancel_min_ns,add_to_cancel_max_ns,reaction_to_trade_count,reaction_to_trade_avg_ns,reaction_to_trade_min_ns,reaction_to_trade_max_ns,reaction_to_execute_count,reaction_to_execute_avg_ns,reaction_to_execute_min_ns,reaction_to_execute_max_ns
EFO,UNKNOWN,,233,217,0,0,49012,0,0,57000020557663,57599433589596,0,,,,0,,,,117,387963808905,42467036594,584179966649,0,,,
OTIS,UNKNOWN,,3529,2885,752,0,170767,22754,0,57000020560251,57599952534164,752,5703336600,2484,110452375593,0,,,,3367,6889988319,1330,42640357884,3370,6550412176,438,46232982325
OTIS,FLTU,FLOW TRADERS US LLC,2,0,0,0,200,0,0,57001803921856,57001803937054,0,,,,0,,,,2,1209463050,1209455451,1209470649,2,1209106989,1209099390,1209114588
OTIS,WBPX,"SUMMIT SECURITIES GROUP, LLC",1016,1012,0,0,101600,0,0,57016046417265,57599700873196,0,,,,0,,,,4,10799435126,6678867,21556381499,4,9303554605,7656267,15451594799
OTIS,WCHV,"WELLS FARGO SECURITIES, LLC",496,495,0,0,49600,0,0,57273277196790,57599700870767,0,,,,0,,,,1,562285766,562285766,562285766,1,8507302683,8507302683,8507302683
OTIS,MAXM,Maxim Group LLC,161,161,0,0,16100,0,0,57503625485330,57598663503323,0,,,,0,,,,1,9078314866,9078314866,9078314866,1,4903500930,4903500930,4903500930
AEG,UNKNOWN,,371,336,31,0,241814,7557,0,57000020567966,57599971409962,31,99310404732,15845,265930651524,0,,,,312,20742786482,1437,118819454343,303,62121314959,8190,266138516389
HYHG,VIRT,Virtu Americas LLC,9,8,0,0,900,0,0,57000020569311,57304398668640,0,,,,0,,,,0,,,,0,,,
HYHG,UNKNOWN,,54,49,0,0,10280,0,0,57000021620390,57575504580691,0,,,,0,,,,0,,,,0,,,
HYHG,SSUS,SUSQUEHANNA SECURITIES,10,8,0,0,1000,0,0,57003577417593,57304648034424,0,,,,0,,,,0,,,,0,,,
DTE,UNKNOWN,,1605,1331,311,0,74631,10824,0,57000020569489,57599953464885,311,14362226983,6226,284400172790,0,,,,1481,4721528374,524,34995010077,1410,19091321637,10360,88471871374
DTE,FLTU,FLOW TRADERS US LLC,2,0,0,0,200,0,0,57002029878309,57002029896770,0,,,,0,,,,0,,,,0,,,
DTE,GSCO,GOLDMAN SACHS & CO. LLC,1,0,0,0,500,0,0,57033631808805,57033631808805,0,,,,0,,,,1,6274076356,6274076356,6274076356,0,,,
DTE,XGWD,LATOUR TRADING LLC,1,0,0,0,100,0,0,57036461706055,57036461706055,0,,,,0,,,,1,9103973606,9103973606,9103973606,0,,,
DTE,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57246062123388,57246062123388,0,,,,0,,,,1,1442088149,1442088149,1442088149,1,20949141311,20949141311,20949141311
ORLY,UNKNOWN,,3496,2864,475,0,97281,7787,0,57000020569851,57599997955079,475,13721984515,234,247923131207,0,,,,3035,1779717439,396,22109865425,2989,14569149707,607,124180936230
ORLY,UBSS,UBS Securities LLC,17,0,0,0,244,0,0,57018021153713,57018022260976,0,,,,0,,,,17,3316860182,3316362293,3317469556,17,17884021607,17883523718,17884630981
MELI,UNKNOWN,,4437,2584,408,0,104342,7537,0,57000020570540,57599997667629,408,13587141249,324,236083862995,0,,,,3949,2222997801,471,36525796827,3885,10296744879,1659,70679063900
MELI,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57242029039442,57242029039442,0,,,,0,,,,1,13118086059,13118086059,13118086059,1,45870465245,45870465245,45870465245
MELI,WBPX,"SUMMIT SECURITIES GROUP, LLC",1085,1082,0,0,108500,0,0,57390600891530,57596256390333,0,,,,0,,,,3,428787576,13510484,1259323105,3,43620574234,43205297142,44451109763
MELI,WCHV,"WELLS FARGO SECURITIES, LLC",54,53,0,0,5400,0,0,57428321799954,57595253724866,0,,,,0,,,,1,239688602,239688602,239688602,1,9083390638,9083390638,9083390638
MELI,JPMS,J.P. Morgan Securities LLC,38,37,0,0,3800,0,0,57449174303532,57595253724074,0,,,,0,,,,1,4988405942,4988405942,4988405942,1,19474031878,19474031878,19474031878
CNM,UNKNOWN,,2477,2063,478,0,175062,24563,0,57000020583823,57599901517973,478,5913997671,882,97736739533,0,,,,2387,5309887098,3836,44894399708,2387,6738463593,972,59874657483
CNM,WCHV,"WELLS FARGO SECURITIES, LLC",378,377,0,0,37800,0,0,57001048959273,57599183361095,0,,,,0,,,,1,230493222,230493222,230493222,1,301344669,301344669,301344669
CNM,WBPX,"SUMMIT SECURITIES GROUP, LLC",710,707,0,0,71000,0,0,57240310199892,57599183364623,0,,,,0,,,,3,35401989476,35401707516,35402531075,3,1018524,736564,1560123
CNM,FLTU,FLOW TRADERS US LLC,2,0,0,0,200,0,0,57368212593026,57368212636551,0,,,,0,,,,2,4924571,4902809,4946334,2,1405624,1383862,1427387
CONL,UNKNOWN,,9675,8718,165,0,6573367,23076,0,57000020592208,57599986248177,165,12985259262,1012,281891494938,0,,,,7444,14747530247,8305,89671947782,6398,18435014728,1382,62004970251
CONL,VIRT,Virtu Americas LLC,145,141,0,0,71700,0,0,57002052546130,57598824491557,0,,,,0,,,,145,15336311679,35035102,83044949120,119,17901367842,185342,58904123037
CONL,WBPX,"SUMMIT SECURITIES GROUP, LLC",2538,2533,0,0,253800,0,0,57046331540357,57599930186381,0,,,,0,,,,5,26780077330,8391189836,65963047863,3,16744086266,104526583,39159218576
CONL,FLTU,FLOW TRADERS US LLC,1,0,0,0,100,0,0,57115348794008,57115348794008,0,,,,0,,,,1,54867619726,54867619726,54867619726,1,19284738116,19284738116,19284738116
GSEW,UNKNOWN,,331,320,3,0,242258,1009,0,57000020615490,57599994254975,3,25887518939,21812292816,33410239301,0,,,,143,163319926598,23314,428888819532,0,,,
REGN,UNKNOWN,,4929,3254,723,0,284797,17688,0,57000020632259,57599998232749,723,18676627541,1635,256539104828,0,,,,3804,1972437226,1447,30566775611,3800,8611208792,2037,89236927097
REGN,UBSS,UBS Securities LLC,142,0,0,0,28074,0,0,57042028595325,57042061814010,0,,,,0,,,,142,28028809960,28011969080,28045187765,142,41965364192,41948523312,41981741997
REGN,WCHV,"WELLS FARGO SECURITIES, LLC",769,767,0,0,76900,0,0,57062703660513,57599991833644,0,,,,0,,,,2,7109132319,46229069,14172035569,2,22294314335,19172089241,25416539430
REGN,JPMS,J.P. Morgan Securities LLC,734,732,0,0,73400,0,0,57089934753037,57599991810967,0,,,,0,,,,2,19337122,9477888,29196356,2,225072700,9477888,440667513
REGN,FLTU,FLOW TRADERS US LLC,2,0,0,0,200,0,0,57465039121316,57465039167324,0,,,,0,,,,2,592077783,592054779,592100787,2,7708255485,7708232481,7708278489
REGN,WBPX,"SUMMIT SECURITIES GROUP, LLC",60,57,0,0,6000,0,0,57591643701022,57599599366532,0,,,,0,,,,3,183386583,799273,548534288,3,7584426801,3535260590,9609023365
ZCAR,UNKNOWN,,365,29,0,0,183698,0,0,57000020632911,57599712636268,0,,,,0,,,,15,8659325803,128248526,12774498177,0,,,
MLACU,UNKNOWN,,21,1,0,0,141927,0,0,57000020638895,57595207124799,0,,,,0,,,,0,,,,0,,,
CSM,UNKNOWN,,682,696,0,0,533100,0,0,57000020655498,57599955492219,0,,,,0,,,,0,,,,0,,,
CSM,GSCO,GOLDMAN SACHS & CO. LLC,1,0,0,0,200,0,0,57000139796243,57000139796243,0,,,,0,,,,0,,,,0,,,
CSM,JPMS,J.P. Morgan Securities LLC,376,375,0,0,37600,0,0,57022122044699,57599500706800,0,,,,0,,,,0,,,,0,,,
UYG,UNKNOWN,,856,879,1,0,376043,100,0,57000020671645,57599994994914,1,3257466050,3257466050,3257466050,0,,,,95,21975423872,181042937,48005420669,0,,,
UYG,VIRT,Virtu Americas LLC,1,0,0,0,100,0,0,57028100818064,57028100818064,0,,,,0,,,,0,,,,0,,,
UYG,JPMS,J.P. Morgan Securities LLC,93,92,0,0,9300,0,0,57364464677703,57596491648786,0,,,,0,,,,0,,,,0,,,
IBP,UNKNOWN,,859,750,107,0,36680,2122,0,57000020707139,57599996544296,107,16004383592,4413,153940590846,0,,,,714,8393910066,5372,51577145963,586,46107002688,8483,214595380222
IBP,WCHV,"WELLS FARGO SECURITIES, LLC",131,129,0,0,13100,0,0,57065210129186,57599997738325,0,,,,0,,,,2,5697694809,882685218,10512704400,1,53689708393,53689708393,53689708393
TILE,UNKNOWN,,1175,884,279,0,161264,15440,0,57000020711370,57599998275405,279,25082035390,26677,381857322345,0,,,,995,13601082198,11386,90256020057,971,14478812492,8951,78700074956
TILE,IMCC,IMC FINANCIAL MARKETS,4,3,0,0,400,0,0,57000078185791,57511209371062,0,,,,0,,,,4,8305860544,48757418,23500294774,3,12286072956,202079,30937676110
TILE,GSCO,GOLDMAN SACHS & CO. LLC,1,0,0,0,800,0,0,57301036388465,57301036388465,0,,,,0,,,,1,1025266497,1025266497,1025266497,1,11033125877,11033125877,11033125877
SCC,UNKNOWN,,25,21,0,0,27300,0,0,57000020725578,57598007331866,0,,,,0,,,,0,,,,0,,,
VOE,UNKNOWN,,1694,1741,23,0,334497,1731,0,57000020726735,57599998850857,23,6683213401,507319,30595469958,0,,,,910,59744506998,637,211735288327,1187,150862191482,8340,426436373105
VOE,JPMS,J.P. Morgan Securities LLC,298,297,0,0,29800,0,0,57300186644624,57597906373335,0,,,,0,,,,1,200506470091,200506470091,200506470091,1,299092834475,299092834475,299092834475
VOE,WBPX,"SUMMIT SECURITIES GROUP, LLC",247,243,0,0,24700,0,0,57499956018610,57597906375665,0,,,,0,,,,4,14624911284,1643106280,53227089290,4,14814211075,1986320232,20249742213
INVZ,UNKNOWN,,1072,401,67,0,1958222,17956,0,57000020731890,57599780156140,67,197387961863,4735,583361499591,0,,,,945,50789374416,14590,196568819896,826,33350465332,10341,117628762647
INVZ,VIRT,Virtu Americas LLC,1,0,0,0,100,0,0,57591808476387,57591808476387,0,,,,0,,,,1,28168742,28168742,28168742,1,78726227,78726227,78726227
INVZ,FLTG,FLOW TRADERS U.S. LLC,4,0,0,0,400,0,0,57591903380283,57592041425620,0,,,,0,,,,4,170880563,123072638,261117975,4,221438048,173630123,311675460
INVZ,XGWD,LATOUR TRADING LLC,1,0,0,0,100,0,0,57594103693527,57594103693527,0,,,,0,,,,1,2323385882,2323385882,2323385882,1,2373943367,2373943367,2373943367
JRSH,UNKNOWN,,38,13,2,0,5470,47,0,57000020740687,57599901562737,2,181060305566,71058461975,291062149158,0,,,,21,75793053473,13183617584,129975773653,36,381122185614,317782,526985911340
PSX,UNKNOWN,,4062,3299,955,0,217039,32736,0,57000020744369,57599952485447,955,7075018879,1389,212173069229,0,,,,3669,2749200093,515,21716198280,3713,4392444439,469,30090045476
PSX,WCHV,"WELLS FARGO SECURITIES, LLC",774,772,0,0,77400,0,0,57001048201846,57599849199294,0,,,,0,,,,2,92475685,5045704,179905667,2,399508995,181228351,617789639
PSX,FLTU,FLOW TRADERS US LLC,2,0,0,0,200,0,0,57002983931694,57002983959100,0,,,,0,,,,2,39957398,39943695,39971101,2,2553533190,2553519487,2553546893
PSX,UBSS,UBS Securities LLC,2,1,0,0,200,0,0,57006328816383,57018146324802,0,,,,0,,,,2,4384123301,3327327406,5440919197,2,11807158385,5898404176,17715912595
PSX,WBPX,"SUMMIT SECURITIES GROUP, LLC",979,976,0,0,97900,0,0,57348786708851,57599849201780,0,,,,0,,,,3,524619026,598230,1572650256,3,524705511,598230,1572909712
TILT,UNKNOWN,,377,389,2,0,48115,15,0,57000020759608,57599992108987,2,114761367809,106955005746,122567729872,0,,,,0,,,,0,,,
DAL,UNKNOWN,,5419,4611,948,0,377427,48204,0,57000020763014,57599952606953,948,4925357330,300,179433230094,0,,,,4991,5564543823,430,35864575331,5115,5680940795,589,38130820282
DAL,FLTG,FLOW TRADERS U.S. LLC,3,0,0,0,300,0,0,57002220781831,57433103363163,0,,,,0,,,,1,4381860557,4381860557,4381860557,3,981929863,1403305,1472210592
DAL,WCHV,"WELLS FARGO SECURITIES, LLC",763,761,0,0,76300,0,0,57060197209024,57599613827771,0,,,,0,,,,2,3088992867,2091702101,4086283633,2,3853555250,3621773035,4085337465
DAL,ETMM,"G1 Execution Services, LLC",1,0,0,0,100,0,0,57434935101112,57434935101112,0,,,,0,,,,1,3841455,3841455,3841455,1,1833141254,1833141254,1833141254
DAL,WBPX,"SUMMIT SECURITIES GROUP, LLC",239,237,0,0,23900,0,0,57520033569419,57599613830486,0,,,,0,,,,2,518626441,9061073,1028191810,2,7097201689,4586758539,9607644840
FNCL,UNKNOWN,,496,544,6,0,137569,523,0,57000020783782,57599994656561,6,2032276990,62972369,4433783011,0,,,,7,1449866347,291449369,2637536469,313,256708011005,835227,505596756866
KLMT,UNKNOWN,,12,8,0,0,2500,0,0,57000020785301,57585689419781,0,,,,0,,,,0,,,,0,,,
CHTR,UNKNOWN,,5221,4196,842,0,287435,27546,0,57000020802842,57599986852128,842,8829422873,1159,156736788992,0,,,,4456,1538716120,387,24251266976,4462,7393566644,469,56275891312
CHTR,JPMS,J.P. Morgan Securities LLC,1594,1592,0,0,159400,0,0,57011957788112,57599906993379,0,,,,0,,,,2,13555509,10729440,16381579,2,5812472363,16340411,11608604316
CHTR,WCHV,"WELLS FARGO SECURITIES, LLC",793,792,0,0,79300,0,0,57116343420027,57591893427738,0,,,,0,,,,1,1957405173,1957405173,1957405173,1,34281543861,34281543861,34281543861
CHTR,MAXM,Maxim Group LLC,865,865,0,0,86500,0,0,57148564774145,57598654536855,0,,,,0,,,,2,3704966105,98120490,7311811721,2,14542161049,207919406,28876402692
CHTR,WBPX,"SUMMIT SECURITIES GROUP, LLC",2922,2916,0,0,292200,0,0,57300042187937,57599906998028,0,,,,0,,,,6,214663923,1751285,584093238,6,806702400,1751285,1861097945
CHTR,FLTU,FLOW TRADERS US LLC,8,6,0,0,800,0,0,57302395557805,57542149196695,0,,,,0,,,,8,13777799,879087,45924591,8,602091379,310089,2362288988
MADE,UNKNOWN,,136,155,0,0,78730,0,0,57000020806596,57599996338073,0,,,,0,,,,0,,,,0,,,
AME,UNKNOWN,,2247,1881,493,0,105162,20431,0,57000020817521,57599952333467,493,11339689711,1368,290789701955,0,,,,2007,4865256748,375,36132514852,2005,7113362280,2021,51951429690
AME,WCHV,"WELLS FARGO SECURITIES, LLC",581,580,0,0,58100,0,0,57083258702822,57599993083129,0,,,,0,,,,1,646107868,646107868,646107868,1,18960054125,18960054125,18960054125
AME,WBPX,"SUMMIT SECURITIES GROUP, LLC",114,112,0,0,11400,0,0,57585802164635,57599993085749,0,,,,0,,,,2,1660334,1636915,1683754,2,1637467255,1637443836,1637490675
FDCF,UNKNOWN,,303,286,2,0,149187,102,0,57000020819200,57599434126638,2,9684658189,112458436,19256857942,0,,,,61,41074508498,1406780553,69147075560,298,160139634191,47775,431791572031
DYNF,UNKNOWN,,5750,6339,24,0,3742877,3875,0,57000020819761,57599998478580,24,7481849974,52439537,26664755738,0,,,,3243,138422072216,425882,319997710599,2345,50606155283,464008,159688094207
GD,UNKNOWN,,1610,1393,238,0,48691,4723,0,57000020820670,57599998781975,238,14138919370,18474,191342316542,0,,,,1396,5502212495,489,34437950796,1401,14190433549,6644,94484416249
GD,ETMM,"G1 Execution Services, LLC",2,1,0,0,200,0,0,57000666084839,57580950421215,0,,,,0,,,,1,85106205,85106205,85106205,1,231256868,231256868,231256868
GD,FLTG,FLOW TRADERS U.S. LLC,2,0,0,0,200,0,0,57002715315989,57002715353753,0,,,,0,,,,2,581626299,581607417,581645181,2,587529367,587510485,587548249
GD,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57244049161424,57244049161424,0,,,,0,,,,1,12598683959,12598683959,12598683959,1,73162377843,73162377843,73162377843
HLF,UNKNOWN,,1760,1538,255,0,335279,29856,0,57000020871434,57599993644733,255,29187840878,2005,394911507580,0,,,,1620,5217547549,508,39572374448,1608,13637232049,609,123418188719
HLF,IMCC,IMC FINANCIAL MARKETS,5,4,0,0,500,0,0,57004434181200,57599749614075,0,,,,0,,,,1,2292907674,2292907674,2292907674,1,4176806159,4176806159,4176806159
HLF,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57593149205421,57593149205421,0,,,,0,,,,1,215582132,215582132,215582132,1,2555738443,2555738443,2555738443
AZO,UNKNOWN,,1111,957,200,0,10250,1925,0,57000020876213,57599951956699,200,10315761648,18978,95136449718,0,,,,903,4155560147,4690,27206335344,882,17512295079,2131,69188135959
AZO,FLTU,FLOW TRADERS US LLC,4,2,0,0,400,0,0,57030267933254,57105476017375,0,,,,0,,,,4,504268254,499943809,508589884,4,4324015841,1314116145,7333912722
YYY,UNKNOWN,,134,121,4,0,52464,283,0,57000020887881,57599828411726,4,195608931732,193976703685,200505554534,0,,,,0,,,,84,124489847137,24283,380472989716
SEIE,UNKNOWN,,86,73,0,0,76015,0,0,57000020908116,57598012503378,0,,,,0,,,,0,,,,0,,,
MEI,UNKNOWN,,552,455,113,0,39372,4456,0,57000020917066,57599994183150,113,15112283314,2540,86524801213,0,,,,491,37667499273,12150,111757099486,453,22969851898,2405,92195793652
MEI,SGAS,"SG Americas Securities, LLC",2,1,0,0,200,0,0,57000336134433,57270557844461,0,,,,0,,,,0,,,,0,,,
SWKS,UNKNOWN,,7281,4906,1898,0,682834,101430,0,57000020918287,57599997372413,1898,5439186873,957,309415425497,0,,,,6651,1201250093,508,16762805844,6659,2486379162,329,47461825722
SWKS,FLTU,FLOW TRADERS US LLC,2,0,0,0,200,0,0,57004296616644,57004296654268,0,,,,0,,,,2,540226901,540208089,540245713,2,540817285,540798473,540836097
SWKS,WCHV,"WELLS FARGO SECURITIES, LLC",1668,1666,0,0,166800,0,0,57026609282916,57599929399555,0,,,,0,,,,3,1217586081,112085043,2552179301,3,1273031998,65288646,3416838545
SWKS,JPMS,J.P. Morgan Securities LLC,1601,1599,0,0,160100,0,0,57049221626970,57599929399230,0,,,,0,,,,3,1055961906,15471341,2442283176,3,2560296021,11835166,5028127499
SWKS,MAXM,Maxim Group LLC,1284,1284,0,0,128400,0,0,57087553472888,57598657388745,0,,,,0,,,,3,288206693,71913541,477708018,3,1563581140,478820016,3416087340
SWKS,WBPX,"SUMMIT SECURITIES GROUP, LLC",3452,3446,0,0,345200,0,0,57241192375419,57599929403640,0,,,,0,,,,6,629727098,678143,2072551174,6,2180858452,689882,8728783239
SWKS,UBSS,UBS Securities LLC,1,0,0,0,30,0,0,57448130856561,57448130856561,0,,,,0,,,,1,4028201071,4028201071,4028201071,1,3936070210,3936070210,3936070210
SWKS,GSCO,GOLDMAN SACHS & CO. LLC,1,0,0,0,700,0,0,57453150305990,57453150305990,0,,,,0,,,,1,980261,980261,980261,1,1041404384,1041404384,1041404384
SWKS,CDRG,Citadel Securities LLC,1,0,0,0,100,0,0,57511212648370,57511212648370,0,,,,0,,,,1,370435,370435,370435,1,506326,506326,506326
DIOD,UNKNOWN,,1937,1471,438,0,217148,17362,0,57000020934178,57599997949344,438,16084776542,238,202430166848,0,,,,1595,4562341961,468,42570964965,1575,6330019515,1232,66737972544
DIOD,GSCO,GOLDMAN SACHS & CO. LLC,3,0,0,0,2400,0,0,57000164481272,57375735933948,0,,,,0,,,,3,6899574737,295936,20697466277,3,182158009,369055,545214140
DIOD,WCHV,"WELLS FARGO SECURITIES, LLC",434,432,0,0,43400,0,0,57062703396188,57599937586649,0,,,,0,,,,2,2508013181,304060849,4711965514,2,6435311264,4712574087,8158048441
DIOD,JPMS,J.P. Morgan Securities LLC,428,426,0,0,42800,0,0,57164360954753,57599937583921,0,,,,0,,,,2,8326635453,23720060,16629550846,2,19290987339,7877707652,30704267027
DIOD,WBPX,"SUMMIT SECURITIES GROUP, LLC",2163,2157,0,0,216300,0,0,57225274331049,57599937587606,0,,,,0,,,,6,1008810400,12508610,1991352235,6,5773833307,12581729,18094126613
DIOD,SGAS,"SG Americas Securities, LLC",1,0,0,0,100,0,0,57346284228412,57346284228412,0,,,,0,,,,1,15183427862,15183427862,15183427862,1,3450343,3450343,3450343
DIOD,UBSS,UBS Securities LLC,1,0,0,0,25,0,0,57522158829048,57522158829048,0,,,,0,,,,1,5082486791,5082486791,5082486791,1,19581227138,19581227138,19581227138
BWEB,UNKNOWN,,43,38,0,0,8100,0,0,57000020960920,57594033745596,0,,,,0,,,,0,,,,0,,,
BWEB,VIRT,Virtu Americas LLC,4,3,0,0,400,0,0,57000156568927,57000566375046,0,,,,0,,,,0,,,,0,,,
FTAI,UNKNOWN,,6274,4922,971,0,1080782,81450,0,57000020986066,57599990420627,971,6654383501,1919,302506954315,0,,,,4469,1800433721,388,19816492094,4458,5517676064,589,46981374303
FTAI,FLTG,FLOW TRADERS U.S. LLC,5,2,0,0,500,0,0,57002927285335,57134583624124,0,,,,0,,,,5,222019894,573252,445866191,5,4693189961,118543725,22984512596
FTAI,GSCO,GOLDMAN SACHS & CO. LLC,7,1,0,0,4200,0,0,57075168206782,57598504953008,0,,,,0,,,,7,1785110902,44900,9112295733,7,22191424848,7964132584,45582395228
FTAI,WCHV,"WELLS FARGO SECURITIES, LLC",520,519,0,0,52000,0,0,57093284620081,57598964132501,0,,,,0,,,,1,6598507948,6598507948,6598507948,1,12649287160,12649287160,12649287160
FTAI,UBSS,UBS Securities LLC,1,0,1,0,29,29,0,57133291242004,57134486950827,1,1195708823,1195708823,1195708823,0,,,,1,12894883979,12894883979,12894883979,1,21692130476,21692130476,21692130476
FTAI,XGWD,LATOUR TRADING LLC,3,0,0,0,300,0,0,57136330799413,57287968658361,0,,,,0,,,,3,2882604694,1494771211,5408765201,3,18864606261,5408466495,26453664405
FTAI,VIRT,Virtu Americas LLC,1,0,0,0,100,0,0,57139831505107,57139831505107,0,,,,0,,,,1,745412790,745412790,745412790,1,28232393579,28232393579,28232393579
FTAI,SGAS,"SG Americas Securities, LLC",2,1,0,0,200,0,0,57171032022654,57592516598918,0,,,,0,,,,1,99259093,99259093,99259093,1,99276961,99276961,99276961
FTAI,WBPX,"SUMMIT SECURITIES GROUP, LLC",948,945,0,0,94800,0,0,57394199120136,57598964134215,0,,,,0,,,,3,330890655,452122,991391681,3,2689171372,667520,8065803036
IEMG,UNKNOWN,,2529,2538,100,0,4009791,15114,0,57000021023082,57599966289049,100,39929563503,98694,246719822568,0,,,,2142,10368141116,46520,40006622015,2271,19083440330,697,118486877865
IEMG,ETMM,"G1 Execution Services, LLC",1,0,0,0,100,0,0,57450396287572,57450396287572,0,,,,0,,,,1,9949486922,9949486922,9949486922,1,84054700008,84054700008,84054700008
IGTR,UNKNOWN,,58,53,0,0,43013,0,0,57000021033563,57597163587043,0,,,,0,,,,0,,,,0,,,
FXD,UNKNOWN,,748,794,4,0,690536,391,0,57000021033742,57599997935154,4,12501524166,706354427,47234851207,0,,,,599,244340907858,963002,588955012706,513,255541828634,49129088,547476587763
NBCC,UNKNOWN,,11,7,0,0,2200,0,0,57000021034140,57585688061749,0,,,,0,,,,0,,,,0,,,
ELV,UNKNOWN,,2557,2250,367,0,72033,8417,0,57000021046066,57599951230565,367,6558581333,9166,108009876173,0,,,,2431,3033108290,1145,25415898327,2393,7405776006,1145,45660494962
ELV,FLTU,FLOW TRADERS US LLC,2,0,0,0,200,0,0,57002643197430,57002643230903,0,,,,0,,,,2,49945784,49929048,49962521,0,,,
ELV,XGWD,LATOUR TRADING LLC,1,0,0,0,100,0,0,57004030708258,57004030708258,0,,,,0,,,,1,1437439876,1437439876,1437439876,0,,,
ELV,WCHV,"WELLS FARGO SECURITIES, LLC",533,531,0,0,53300,0,0,57053677217830,57599913379797,0,,,,0,,,,2,2151566134,324226422,3978905846,2,7665878290,3978905846,11352850734
ELV,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57409754621227,57409754621227,0,,,,0,,,,1,1890346472,1890346472,1890346472,1,8787187070,8787187070,8787187070
DFUS,UNKNOWN,,4553,4647,10,0,2085660,1429,0,57000021084030,57599994680468,10,1480540165,20800,10222424263,0,,,,2618,138639711439,568016,344705216171,3388,107472430355,15172,317221571972
DFUS,JPMS,J.P. Morgan Securities LLC,232,231,0,0,23200,0,0,57223290745365,57597446404087,0,,,,0,,,,1,101643886882,101643886882,101643886882,1,221161973467,221161973467,221161973467
PH,UNKNOWN,,1187,1028,201,0,19926,3530,0,57000021110783,57599951269776,201,19395677193,6016,307287916296,0,,,,1118,4291319297,2525,33540651447,962,23614654498,385,126010653908
PH,FLTU,FLOW TRADERS US LLC,2,0,0,0,200,0,0,57591049620703,57591049655216,0,,,,0,,,,2,497562340,497545084,497579597,2,989283427,989266171,989300684
